model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d8192 (c10),92.60045476391508,3.0903050314349745,13.879921826600315,1.9181110932817906,164.33333333333334,7.542472332656507,16.533333333333335,0.9213516640723503,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d8192 (c10),3206.9235971206476,96.12085454930099,339.55804276667834,75.33602641329554,,,,,6185.465774933353,697.8435110416485,6182.3025856000395,697.8435110416486,6185.465774933353,697.8435110416485
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d8192 (c10),127.4223249958038,11.011217213367985,14.964855932762474,1.0521007270037086,173.33333333333334,4.714045207910316,17.333333333333332,0.4714045207910318,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d16384 (c1),5449.591839186142,97.25692564972685,5449.591839186142,97.25692564972685,,,,,3010.780549333276,54.36138395842001,3007.6173599999643,54.36138395842001,3014.2251786666443,54.25911270056868
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d16384 (c1),53.75357064197712,0.08572477483638409,53.75357064197712,0.08572477483638409,55.333333333333336,0.4714045207910317,55.333333333333336,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d16384 (c1),2918.6330248314375,11.039154263685166,2918.6330248314375,11.039154263685166,,,,,704.8715893333034,2.655107768879793,701.7083999999917,2.655107768879793,704.8715893333034,2.655107768879793
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d16384 (c1),53.77941999401387,0.05403147687775582,53.77941999401387,0.05403147687775582,55.0,0.0,55.0,0.0,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d16384 (c2),4905.34462844801,35.882060178674614,2470.5128175361265,24.345976152325015,,,,,6636.035205333353,65.5307020277746,6632.87201600004,65.5307020277746,6639.819458666655,64.79029781996466
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d16384 (c2),87.98453191451866,0.3379923334874065,44.75649051465519,0.3683727863326832,96.0,0.0,48.0,0.0,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d16384 (c2),3126.024349710899,63.02323106964163,1631.0141935182498,66.18600098720363,,,,,1260.9029733333728,51.272997451531864,1257.739784000061,51.272997451531864,1265.11980533337,51.02418554667192
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d16384 (c2),86.26567509798463,1.1364314664854407,43.938165046246354,0.6708913494243822,92.66666666666667,1.8856180831641267,46.333333333333336,0.9428090415820634,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d16384 (c5),4943.843916141654,192.10932716226623,1065.6288473559748,138.65335337432143,,,,,15602.786884266652,1729.4335392699666,15599.623694933336,1729.433539269967,15606.200587733352,1729.2438027076628
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d16384 (c5),65.32551393931506,0.13308362634730866,20.52511138519837,3.713106473370795,128.0,2.160246899469287,25.6,0.4898979485566356,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d16384 (c5),3179.644218180376,336.58383460255453,647.9963579577718,73.56678954228764,,,,,3201.6739722666443,335.283266320808,3198.510782933332,335.28326632080797,3209.2479082666314,333.9452791404066
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d16384 (c5),112.53407110984178,2.8089156442452308,23.23906411581997,0.5930915891523061,143.33333333333334,2.3570226039551585,28.666666666666668,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d16384 (c10),5018.013003484244,184.44777283565568,677.0967086068097,253.5191806795041,,,,,26754.57501653331,7088.6793106081495,26751.41182719999,7088.6793106081495,26758.430569599983,7089.577836711564
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d16384 (c10),44.48234265210615,1.6650824027068238,10.83305405606608,4.136967596571745,163.33333333333334,1.8856180831641267,16.833333333333332,0.7340905181848414,,,,,,
